Customer ID,Customer Name,Country/Region,City,State,Postal Code,Region,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Transaction_Count_TY,Transaction_Count_LY,Transaction_Count_Change,Transaction_Count_Change_Type,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
Dp-13240,Dean percer,United States,Murray,Utah,84107,West,Existing Customer,55,F,4,Graduate,Married,$40K - $60K,Blue,41,4,3,3,3156,2517,639,1.516,48,57,-9,Decrease,0.778,0.798
MO-17950,Michael Oakman,United States,Dallas,Texas,75220,Central,Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,36,5,1,3,7151,800,6351,0.986,22,20,2,Increase,0.375,0.112
DL-13330,Denise Leinenbach,United States,Las Cruces,New Mexico,88001,West,Existing Customer,46,M,4,Graduate,Married,$60K - $80K,Blue,35,5,1,2,1535,700,835,2.282,25,12,13,Increase,1.083,0.456
MH-18025,Michelle Huthwaite,United States,Seattle,Washington,98115,West,Attrited Customer,61,F,0,Graduate,Married,Less than $40K,Blue,56,3,3,3,2122,554,1568,0.857,17,30,-13,Decrease,0.133,0.261
DR-12940,Daniel Raglin,United States,Franklin,Massachusetts,2038,East,Existing Customer,48,M,1,Uneducated,Unknown,$60K - $80K,Blue,35,3,2,2,17131,1213,15918,0.604,37,32,5,Increase,0.423,0.071
DM-13015,Darrin Martin,United States,Encinitas,California,92024,West,Existing Customer,51,F,1,Graduate,Married,Less than $40K,Blue,42,6,2,2,5822,2387,3435,0.76,49,12,37,Increase,0.75,0.41
CA-11965,Carol Adams,United States,Hoover,Alabama,35244,South,Existing Customer,39,M,3,Doctorate,Married,$60K - $80K,Blue,29,3,1,3,3537,2517,1020,1.021,43,55,-12,Decrease,0.344,0.712
AC-10660,Anna Chung,United States,Huntsville,Texas,77340,Central,Existing Customer,43,M,3,Graduate,Married,$120K +,Blue,33,3,1,3,34516,2129,32387,0.587,38,8,30,Increase,0.583,0.062
DM-13345,Denise Monton,United States,Roswell,Georgia,30076,South,Existing Customer,53,M,3,Graduate,Single,$60K - $80K,Blue,47,6,4,3,16320,0,16320,0.757,41,33,8,Increase,0.708,0
VF-21715,Vicky Freymann,United States,Columbus,Indiana,47201,Central,Existing Customer,38,M,2,High School,Married,$80K - $120K,Blue,36,5,3,3,2407,843,1564,1.008,28,37,-9,Decrease,0.4,0.35
CC-12370,Christopher Conant,United States,Fayetteville,North Carolina,28314,South,Existing Customer,49,F,2,High School,Single,Less than $40K,Blue,43,4,1,2,3538,0,3538,0.481,38,28,10,Increase,0.462,0
BF-11275,Beth Fritzler,United States,Tucson,Arizona,85705,West,Existing Customer,37,F,0,Unknown,Married,Less than $40K,Blue,31,5,2,2,2684,1381,1303,0.794,60,9,51,Increase,0.429,0.515
HG-14845,Harry Greene,United States,Lake Charles,Louisiana,70601,South,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,36,4,3,2,34516,2517,31999,0.741,33,28,5,Increase,0.833,0.073
BP-11155,Becky Pak,United States,Columbus,Georgia,31907,South,Existing Customer,46,M,2,Post-Graduate,Single,$40K - $60K,Silver,40,4,2,2,15459,0,15459,0.789,30,10,20,Increase,0.667,0
EM-14140,Eugene Moren,United States,Glendale,Arizona,85301,West,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,3,4307,0,4307,0.745,37,32,5,Increase,0.542,0
MA-17995,Michelle Arnett,United States,Watertown,New York,13601,East,Existing Customer,50,F,1,Unknown,Single,Less than $40K,Blue,46,4,2,3,2081,1235,846,1.485,29,14,15,Increase,1.071,0.593
AY-10555,Andy Yotov,United States,Oceanside,California,92054,West,Existing Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,3,2,2,2848,1468,1380,0.517,27,32,-5,Decrease,0.421,0.515
GB-14575,Giulietta Baptist,United States,Philadelphia,Pennsylvania,19134,East,Existing Customer,55,M,3,High School,Single,$120K +,Blue,51,3,1,3,34516,1266,33250,0.846,26,28,-2,Decrease,0.368,0.037
JB-16045,Julia Barnett,United States,Columbus,Georgia,31907,South,Existing Customer,44,M,3,College,Unknown,$80K - $120K,Blue,35,6,1,2,6361,1292,5069,1.027,38,31,7,Increase,0.52,0.203
MG-17875,Michael Grace,United States,New York City,New York,10011,East,Existing Customer,57,M,4,High School,Married,$80K - $120K,Blue,38,4,1,3,15428,1553,13875,0.747,40,16,24,Increase,0.538,0.101
SR-20425,Sharelle Roach,United States,Louisville,Colorado,80027,West,Existing Customer,57,M,1,High School,Married,$40K - $60K,Blue,48,5,1,3,2544,1927,617,0.939,30,16,14,Increase,0.364,0.757
JB-16000,Joy Bell-,United States,Brownsville,Texas,78521,Central,Attrited Customer,48,M,3,High School,Married,$80K - $120K,Blue,42,1,1,3,9959,0,9959,0.688,24,29,-5,Decrease,0.143,0
DM-12955,Dario Medina,United States,Lincoln Park,Michigan,48146,Central,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,39,3,3,2,8796,2517,6279,0.492,18,12,6,Increase,0.8,0.286
TC-21475,Tony Chapman,United States,Columbus,Georgia,31907,South,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,48,6,1,3,3428,1566,1862,0.557,34,17,17,Increase,0.545,0.457
SW-20350,Sean Wendt,United States,Detroit,Michigan,48227,Central,Existing Customer,45,F,1,Doctorate,Single,Less than $40K,Blue,36,6,2,2,1438.3,0,1438.3,0.597,34,43,-9,Decrease,0.545,0
RE-19450,Richard Eichhorn,United States,Dallas,Texas,75081,Central,Existing Customer,41,M,4,Post-Graduate,Married,$60K - $80K,Blue,32,5,3,2,18001,906,17095,0.62,25,29,-4,Decrease,0.471,0.05
BF-11215,Benjamin Farhat,United States,Albuquerque,New Mexico,87105,West,Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,42,3,1,3,2680,1753,927,0.32,33,14,19,Increase,0.571,0.654
KB-16405,Katrina Bavinger,United States,Apple Valley,California,92307,West,Existing Customer,46,F,2,High School,Married,Less than $40K,Blue,35,6,4,3,4675,1734,2941,0.413,34,41,-7,Decrease,0.545,0.371
JG-15310,Jason Gross,United States,Providence,Rhode Island,2908,East,Existing Customer,40,F,5,College,Married,Less than $40K,Blue,35,3,1,3,2448,1693,755,0.502,30,35,-5,Decrease,0.875,0.692
EC-14050,Erin Creighton,United States,New York City,New York,10024,East,Existing Customer,33,M,2,Doctorate,Married,$60K - $80K,Blue,28,3,3,3,4049,0,4049,0.898,35,34,1,Increase,1.5,0
EB-14110,Eugene Barchas,United States,Philadelphia,Pennsylvania,19134,East,Existing Customer,53,M,1,High School,Single,$80K - $120K,Blue,38,6,2,2,8154,996,7158,0.594,26,5,21,Increase,1,0.122
JP-15460,Jennifer Patt,United States,Oceanside,New York,11572,East,Existing Customer,63,M,1,High School,Married,$40K - $60K,Blue,36,5,3,2,4559,1571,2988,1.441,35,38,-3,Decrease,0.842,0.345
CS-11845,Cari Sayre,United States,Seattle,Washington,98105,West,Existing Customer,61,M,0,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,19354,984,18370,0.956,32,36,-4,Decrease,0.684,0.051
GH-14410,Gary Hansen,United States,Glendale,Arizona,85301,West,Attrited Customer,56,M,4,High School,Married,$60K - $80K,Blue,46,3,3,3,2340,1930,410,0.987,15,19,-4,Decrease,0.364,0.825
PT-19090,Pete Takahito,United States,Houston,Texas,77070,Central,Existing Customer,53,M,2,Graduate,Single,$60K - $80K,Blue,47,6,3,0,13848,1389,12459,1.178,38,5,33,Increase,0.407,0.1
JL-15130,Jack Lebron,United States,Houston,Texas,77036,Central,Attrited Customer,62,F,2,Graduate,Married,Less than $40K,Blue,52,4,2,2,2490,513,1977,0.678,20,25,-5,Decrease,0.333,0.206
AH-10030,Aaron Hawkins,United States,Philadelphia,Pennsylvania,19134,East,Existing Customer,50,F,4,Unknown,Married,Unknown,Silver,36,6,1,2,32156,1791,30365,0.906,39,17,22,Increase,1.167,0.056
CC-12475,Cindy Chapman,United States,New York City,New York,10024,East,Existing Customer,37,M,4,Graduate,Married,$60K - $80K,Blue,30,5,3,2,2578,2517,61,0.896,64,21,43,Increase,0.524,0.976
DW-13195,David Wiener,United States,Houston,Texas,77095,Central,Existing Customer,62,F,0,Graduate,Married,Unknown,Blue,52,6,3,2,9050,1538,7512,0.77,43,40,3,Increase,0.654,0.17
SJ-20215,Sarah Jordon,United States,Grand Prairie,Texas,75051,Central,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Silver,41,4,1,2,34516,0,34516,0.499,47,42,5,Increase,0.516,0
BG-11740,Bruce Geld,United States,Philadelphia,Pennsylvania,19120,East,Existing Customer,57,F,3,High School,Married,Unknown,Blue,51,6,1,0,8362,0,8362,0.528,41,34,7,Increase,0.464,0
LB-16795,Laurel Beltran,United States,Highland Park,Illinois,60035,Central,Existing Customer,55,M,2,High School,Married,$80K - $120K,Blue,36,3,2,3,6514,2258,4256,0.785,20,30,-10,Decrease,1.857,0.347
CM-11815,Candace McMahon,United States,Pasadena,Texas,77506,Central,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,42,3,3,4,4051,1183,2868,0.794,57,21,36,Increase,0.629,0.292
EH-14185,Evan Henry,United States,Decatur,Alabama,35601,South,Existing Customer,48,M,3,College,Married,$60K - $80K,Blue,37,3,3,2,11959,1665,10294,0.675,40,26,14,Increase,0.481,0.139
TS-21505,Tony Sayre,United States,Columbia,Tennessee,38401,South,Existing Customer,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,48,3,2,2,2070,0,2070,0.708,53,50,3,Increase,0.963,0
PR-18880,Patrick Ryan,United States,Oakland,California,94601,West,Existing Customer,46,M,1,Unknown,Single,$120K +,Blue,32,5,2,1,11840,1295,10545,0.84,49,50,-1,Decrease,0.4,0.109
LC-17050,Liz Carlisle,United States,Mission Viejo,California,92691,West,Existing Customer,47,M,2,College,Married,$120K +,Blue,35,4,3,2,3636,1010,2626,0.596,59,30,29,Increase,0.686,0.278
CS-12490,Cindy Schnelling,United States,Conroe,Texas,77301,Central,Existing Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,36,3,3,3,11067,2517,8550,1.048,38,35,3,Increase,1.235,0.227
DH-13075,Dave Hallsten,United States,Richmond,Kentucky,40475,South,Existing Customer,53,M,2,Doctorate,Married,$60K - $80K,Blue,40,3,3,3,11262,1435,9827,0.735,61,53,8,Increase,0.649,0.127
JO-15145,Jack O'Briant,United States,Philadelphia,Pennsylvania,19140,East,Existing Customer,56,F,3,Graduate,Single,$40K - $60K,Blue,36,4,1,0,5108,1656,3452,0.711,41,34,7,Increase,0.323,0.324
AH-10690,Anna Häberlin,United States,New York City,New York,10024,East,Existing Customer,56,F,4,High School,Married,$40K - $60K,Blue,36,5,1,1,2072,1543,529,0.486,32,25,7,Increase,0.391,0.745
HJ-14875,Heather Jas,United States,Jacksonville,Florida,32216,South,Existing Customer,41,M,3,Uneducated,Married,$80K - $120K,Blue,24,4,3,3,4119,1656,2463,0.561,35,47,-12,Decrease,0.667,0.402
MH-17455,Mark Hamilton,United States,Jacksonville,North Carolina,28540,South,Existing Customer,60,F,1,Graduate,Married,$40K - $60K,Blue,42,5,3,3,5903,1335,4568,0.914,27,34,-7,Decrease,0.929,0.226
RD-19930,Russell D'Ascenzo,United States,Austin,Texas,78745,Central,Existing Customer,40,M,5,Graduate,Unknown,$40K - $60K,Blue,25,6,2,3,7860,541,7319,0.764,35,44,-9,Decrease,0.75,0.069
SC-20020,Sam Craven,United States,Plano,Texas,75023,Central,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,5918,842,5076,0.56,26,16,10,Increase,0.733,0.142
SU-20665,Stephanie Ulpright,United States,Jackson,Mississippi,39212,South,Existing Customer,46,M,4,Graduate,Single,$40K - $60K,Blue,41,5,3,2,6741,1745,4996,0.559,46,53,-7,Decrease,0.438,0.259
FC-14335,Fred Chung,United States,Mesquite,Texas,75150,Central,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,36,6,1,2,3880,1542,2338,1.015,39,11,28,Increase,0.5,0.397
RB-19330,Randy Bradley,United States,Philadelphia,Pennsylvania,19143,East,Existing Customer,57,F,2,Unknown,Married,Less than $40K,Blue,45,4,2,0,2494,1639,855,0.858,39,29,10,Increase,0.625,0.657
NC-18535,Nick Crebassa,United States,Dallas,Texas,75217,Central,Existing Customer,38,M,1,High School,Married,$80K - $120K,Blue,23,4,3,2,22149,987,21162,1.633,36,27,9,Increase,0.8,0.045
DB-12970,Darren Budd,United States,Los Angeles,California,90004,West,Existing Customer,50,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,3,1,34516,1542,32974,0.869,65,13,52,Increase,0.585,0.045
MF-17665,Maureen Fritzler,United States,Toledo,Ohio,43615,East,Existing Customer,62,M,0,Graduate,Married,$60K - $80K,Blue,51,3,2,0,5450,967,4483,0.701,45,49,-4,Decrease,0.8,0.177
RM-19750,Roland Murray,United States,New York City,New York,10011,East,Attrited Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,35,2,2,3,1438.3,0,1438.3,0.694,28,42,-14,Decrease,0.4,0
VM-21835,Vivian Mathis,United States,Newark,Delaware,19711,East,Existing Customer,44,F,5,Unknown,Single,Less than $40K,Blue,24,4,3,3,2003,1224,779,0.646,42,32,10,Increase,0.355,0.611
EJ-13720,Ed Jacobs,United States,San Diego,California,92037,West,Existing Customer,39,M,2,Uneducated,Single,$40K - $60K,Blue,32,6,3,2,7723,1902,5821,1.181,22,13,9,Increase,1,0.246
NC-18415,Nathan Cano,United States,Jacksonville,North Carolina,28540,South,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,23,4,1,1,18226,1847,16379,0.845,43,30,13,Increase,0.87,0.101
LS-17230,Lycoris Saunders,United States,Dover,Delaware,19901,East,Existing Customer,44,F,4,College,Married,Less than $40K,Blue,39,4,2,2,8128,1846,6282,0.857,32,39,-7,Decrease,0.778,0.227
KE-16420,Katrina Edelman,United States,Bristol,Tennessee,37620,South,Existing Customer,43,M,3,High School,Married,$80K - $120K,Blue,32,6,2,3,5851,1660,4191,0.786,38,6,32,Increase,0.52,0.284
DH-13675,Duane Huffman,United States,Quincy,Massachusetts,2169,East,Existing Customer,54,M,1,Post-Graduate,Single,$80K - $120K,Blue,40,6,3,3,10260,942,9318,1.042,50,12,38,Increase,0.562,0.092
PF-19120,Peter Fuller,United States,Gilbert,Arizona,85234,West,Existing Customer,38,F,3,Unknown,Single,Unknown,Blue,32,5,1,0,26945,727,26218,0.687,40,50,-10,Decrease,0.6,0.027
VT-21700,Valerie Takahito,United States,Philadelphia,Pennsylvania,19143,East,Existing Customer,55,M,2,Unknown,Single,$60K - $80K,Blue,36,6,3,3,2243,1418,825,0.39,31,44,-13,Decrease,0.409,0.632
MG-17695,Maureen Gnade,United States,Buffalo,New York,14215,East,Existing Customer,42,M,5,Unknown,Unknown,$120K +,Blue,36,4,1,2,34516,1839,32677,0.69,34,35,-1,Decrease,0.889,0.053
SP-20920,Susan Pistek,United States,Los Angeles,California,90036,West,Attrited Customer,56,M,3,Unknown,Married,$60K - $80K,Blue,45,5,3,2,12248,0,12248,0.894,25,31,-6,Decrease,0.562,0
CS-12175,Charles Sheldon,United States,Columbia,Tennessee,38401,South,Attrited Customer,59,F,1,Unknown,Married,Unknown,Blue,50,3,2,3,1438.3,0,1438.3,0.57,16,25,-9,Decrease,0.231,0
DK-12895,Dana Kaydos,United States,Kenosha,Wisconsin,53142,Central,Existing Customer,46,M,4,Uneducated,Single,$80K - $120K,Blue,28,4,3,2,19843,1178,18665,0.909,49,60,-11,Decrease,0.633,0.059
KM-16660,Khloe Miller,United States,Roswell,Georgia,30076,South,Existing Customer,55,F,2,Post-Graduate,Married,Less than $40K,Blue,45,3,3,3,2163,0,2163,0.816,47,48,-1,Decrease,0.88,0
AA-10645,Anna Andreadi,United States,Chester,Pennsylvania,19013,East,Existing Customer,52,M,1,Doctorate,Married,$120K +,Blue,41,4,2,2,33864,989,32875,1.219,48,40,8,Increase,0.92,0.029
DD-13570,Dorothy Dickinson,United States,Houston,Texas,77041,Central,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,26,3,1,2,4531,1214,3317,0.813,40,38,2,Increase,0.333,0.268
AH-10465,Amy Hunt,United States,New York City,New York,10035,East,Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,26,5,2,3,2950,1705,1245,0.605,32,39,-7,Decrease,0.6,0.578
TP-21565,Tracy Poddar,United States,Aurora,Colorado,80013,West,Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,23,6,2,3,7706,392,7314,0.764,27,13,14,Increase,0.421,0.051
EK-13795,Eileen Kiefer,United States,Santa Ana,California,92704,West,Existing Customer,47,F,1,High School,Unknown,Unknown,Blue,36,5,1,0,25657,2216,23441,0.856,25,6,19,Increase,0.667,0.086
CR-12820,Cyra Reiten,United States,New York City,New York,10035,East,Existing Customer,42,F,4,Unknown,Divorced,Unknown,Blue,36,5,3,2,17536,1525,16011,0.859,28,13,15,Increase,0.474,0.087
SG-20890,Susan Gilcrest,United States,Mcallen,Texas,78501,Central,Existing Customer,39,M,1,College,Single,$40K - $60K,Blue,24,4,3,3,3770,1197,2573,0.621,49,47,2,Increase,0.441,0.318
AH-10585,Angele Hood,United States,Chicago,Illinois,60623,Central,Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,45,5,2,2,10344,1274,9070,0.445,47,18,29,Increase,0.424,0.123
NF-18475,Neil Französisch,United States,Rockford,Illinois,61107,Central,Existing Customer,57,M,2,Post-Graduate,Divorced,$120K +,Blue,51,4,1,1,26437,1472,24965,0.742,36,19,17,Increase,0.5,0.056
BS-11365,Bill Shonely,United States,New York City,New York,10011,East,Existing Customer,41,M,4,Unknown,Married,Less than $40K,Blue,30,4,6,1,2450,1967,483,0.589,29,22,7,Increase,0.611,0.803
SH-20635,Stefanie Holloman,United States,Jackson,Tennessee,38301,South,Existing Customer,52,F,1,High School,Married,$40K - $60K,Blue,36,5,1,2,3136,1864,1272,0.693,25,12,13,Increase,0.25,0.594
RD-19720,Roger Demir,United States,Daytona Beach,Florida,32114,South,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,36,4,3,2,6976,0,6976,0.519,39,15,24,Increase,1.438,0
AG-10330,Alex Grayson,United States,Stockton,California,95207,West,Existing Customer,42,M,3,High School,Single,$80K - $120K,Blue,36,4,3,1,21134,1508,19626,0.505,35,18,17,Increase,0.842,0.071
GR-14560,Georgia Rosenberg,United States,San Francisco,California,94110,West,Existing Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,53,6,2,3,2019,1380,639,1.158,62,56,6,Increase,0.59,0.684
VS-21820,Vivek Sundaresam,United States,Los Angeles,California,90036,West,Existing Customer,42,M,4,College,Married,$80K - $120K,Blue,34,3,2,3,34516,668,33848,0.678,67,57,10,Increase,0.763,0.019
TM-21490,Tony Molinari,United States,Oklahoma City,Oklahoma,73120,Central,Existing Customer,55,M,1,Post-Graduate,Married,$80K - $120K,Blue,45,5,3,3,9959,1890,8069,1.043,45,55,-10,Decrease,0.875,0.19
TS-21430,Tom Stivers,United States,Los Angeles,California,90045,West,Existing Customer,38,M,2,Unknown,Single,$80K - $120K,Blue,28,4,3,2,20241,1203,19038,0.66,31,20,11,Increase,0.632,0.059
DB-13360,Dennis Bolton,United States,New York City,New York,10009,East,Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,28,3,1,2,2421,1747,674,0.691,30,27,3,Increase,1.308,0.722
NR-18550,Nick Radford,United States,Aurora,Illinois,60505,Central,Existing Customer,48,M,4,Uneducated,Married,$80K - $120K,Blue,37,5,6,3,30948,2404,28544,0.609,35,19,16,Increase,0.207,0.078
CS-11860,Cari Schnelling,United States,Jacksonville,North Carolina,28540,South,Existing Customer,32,F,1,Unknown,Married,Less than $40K,Blue,22,3,3,2,2642,2035,607,1.119,42,11,31,Increase,0.909,0.77
MF-18250,Monica Federle,United States,Los Angeles,California,90036,West,Existing Customer,33,F,2,High School,Single,Less than $40K,Blue,36,4,1,1,8070,2350,5720,1.03,61,61,0,Decrease,0.649,0.291
LW-17125,Liz Willingham,United States,Norwich,Connecticut,6360,East,Attrited Customer,58,M,2,Graduate,Married,$40K - $60K,Blue,48,2,3,3,4085,2238,1847,0.568,15,7,8,Increase,0.5,0.548
AR-10345,Alex Russell,United States,Lawrence,Massachusetts,1841,East,Existing Customer,26,M,0,Unknown,Single,$40K - $60K,Blue,19,5,2,2,2187,1597,590,0.777,46,12,34,Increase,0.314,0.73
KS-16300,Karen Seio,United States,Lehi,Utah,84043,West,Existing Customer,46,M,0,Unknown,Married,$60K - $80K,Gold,36,3,3,2,34516,1092,33424,0.737,39,48,-9,Decrease,0.345,0.032
AB-10015,Aaron Bergman,United States,Seattle,Washington,98103,West,Existing Customer,39,F,1,Graduate,Married,Unknown,Blue,29,4,3,2,3358,1758,1600,0.723,33,44,-11,Decrease,0.737,0.524
LR-17035,Lisa Ryan,United States,Philadelphia,Pennsylvania,19134,East,Existing Customer,36,F,1,College,Single,$40K - $60K,Blue,25,6,3,3,1888,0,1888,0.928,66,32,34,Increase,0.65,0
SS-20410,Shahid Shariari,United States,Los Angeles,California,90008,West,Attrited Customer,43,M,2,Uneducated,Married,$60K - $80K,Blue,24,2,3,3,14447,0,14447,0.856,29,15,14,Increase,2.222,0
JM-15580,Jill Matthias,United States,Monroe,North Carolina,28110,South,Existing Customer,45,M,2,Unknown,Single,$60K - $80K,Silver,26,6,3,2,32349,1630,30719,0.646,41,33,8,Increase,0.519,0.05
JK-15325,Jason Klamczynski,United States,Dallas,Texas,75220,Central,Existing Customer,51,F,3,College,Married,Unknown,Blue,36,3,2,3,12605,1449,11156,0.703,56,70,-14,Decrease,0.647,0.115
DM-13525,Don Miller,United States,Houston,Texas,77070,Central,Existing Customer,62,F,0,Unknown,Married,$40K - $60K,Blue,36,4,2,2,2964,2400,564,1.296,25,33,-8,Decrease,1.778,0.81
ML-18265,Muhammed Lee,United States,Seattle,Washington,98103,West,Existing Customer,58,M,0,Uneducated,Married,$80K - $120K,Blue,38,6,3,3,3785,1935,1850,1.558,49,27,22,Increase,1.45,0.511
MH-17290,Marc Harrigan,United States,Los Angeles,California,90036,West,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,36,5,1,0,2727,834,1893,0.568,26,32,-6,Decrease,0.444,0.306
FC-14245,Frank Carlisle,United States,Lakewood,Ohio,44107,East,Existing Customer,49,M,4,Doctorate,Married,$60K - $80K,Blue,44,3,1,1,3343,1581,1762,1.146,31,18,13,Increase,0.824,0.473
TH-21115,Thea Hudgings,United States,Philadelphia,Pennsylvania,19140,East,Attrited Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,35,6,3,1,9786,0,9786,0.701,25,12,13,Increase,0.562,0
JK-16090,Juliana Krohn,United States,Omaha,Nebraska,68104,Central,Existing Customer,45,F,2,High School,Married,$40K - $60K,Blue,36,4,1,3,6407,1884,4523,0.678,47,41,6,Increase,0.469,0.294
SB-20185,Sarah Brown,United States,Concord,New Hampshire,3301,East,Existing Customer,29,M,2,High School,Married,$80K - $120K,Blue,15,6,2,2,4158,1635,2523,0.778,37,39,-2,Decrease,0.542,0.393
BG-11035,Barry Gonzalez,United States,Monroe,Louisiana,71203,South,Existing Customer,60,M,1,Doctorate,Married,$120K +,Blue,50,6,1,2,21697,2144,19553,0.654,48,37,11,Increase,0.655,0.099
BW-11065,Barry Weirich,United States,Raleigh,North Carolina,27604,South,Existing Customer,50,M,3,Post-Graduate,Single,$80K - $120K,Blue,40,5,2,2,31383,1688,29695,0.765,56,47,9,Increase,0.75,0.054
MG-18205,Mitch Gastineau,United States,Jacksonville,Florida,32216,South,Existing Customer,53,M,3,Doctorate,Single,$120K +,Blue,36,3,1,0,30883,1694,29189,0.86,23,35,-12,Decrease,0.533,0.055
DO-13645,Doug O'Connell,United States,Los Angeles,California,90036,West,Existing Customer,45,M,3,Unknown,Married,$80K - $120K,Blue,38,6,3,1,12918,1345,11573,1.061,33,47,-14,Decrease,1.2,0.104
BP-11050,Barry Pond,United States,Cranston,Rhode Island,2920,East,Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,37,3,3,0,8520,814,7706,0.504,35,44,-9,Decrease,0.346,0.096
TS-21655,Trudy Schmidt,United States,Milwaukee,Wisconsin,53209,Central,Existing Customer,46,M,2,Doctorate,Single,$80K - $120K,Blue,34,4,3,2,14310,694,13616,0.558,34,8,26,Increase,0.478,0.048
EM-14200,Evan Minnotte,United States,Virginia Beach,Virginia,23464,South,Existing Customer,61,M,0,Post-Graduate,Married,Unknown,Blue,53,6,2,3,14434,1927,12507,2.675,32,32,0,Decrease,3.571,0.134
AO-10810,Anthony O'Donnell,United States,Los Angeles,California,90045,West,Existing Customer,46,M,4,College,Single,$120K +,Blue,36,5,2,1,7793,1705,6088,0.597,39,17,22,Increase,0.696,0.219
MH-17440,Mark Haberlin,United States,New York City,New York,10035,East,Attrited Customer,62,F,1,High School,Married,Unknown,Blue,56,2,1,2,8990,0,8990,0.935,19,29,-10,Decrease,0.583,0
SS-20515,Shirley Schmidt,United States,Louisville,Kentucky,40214,South,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,33,6,2,3,4343,0,4343,0.563,35,23,12,Increase,0.944,0
LD-16855,Lela Donovan,United States,Chicago,Illinois,60653,Central,Existing Customer,54,M,4,Graduate,Married,$120K +,Blue,50,4,2,0,2872,2035,837,0.613,47,8,39,Increase,0.741,0.709
VP-21760,Victoria Pisteka,United States,San Francisco,California,94109,West,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,36,5,1,3,9697,0,9697,0.759,50,15,35,Increase,0.923,0
TC-21145,Theresa Coyne,United States,Lakewood,New Jersey,8701,East,Existing Customer,35,M,2,High School,Married,$40K - $60K,Blue,21,3,3,1,2967,1843,1124,0.681,58,7,51,Increase,0.526,0.621
IM-15055,Ionia McGrath,United States,Roseville,California,95661,West,Existing Customer,35,M,3,Doctorate,Single,$40K - $60K,Blue,23,4,3,2,2148,1545,603,0.682,65,6,59,Increase,0.512,0.719
AR-10570,Anemone Ratner,United States,Columbus,Georgia,31907,South,Existing Customer,36,F,1,High School,Single,Less than $40K,Blue,36,6,3,1,6116,2517,3599,0.691,56,41,15,Increase,0.75,0.412
CM-12715,Craig Molinari,United States,Huntsville,Texas,77340,Central,Existing Customer,42,M,3,Unknown,Married,$80K - $120K,Blue,36,5,2,2,18085,1487,16598,0.792,47,20,27,Increase,1.043,0.082
FW-14395,Fred Wasserman,United States,Huntsville,Alabama,35810,South,Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,32,6,3,0,2524,1395,1129,1.048,33,44,-11,Decrease,0.5,0.553
LC-16960,Lindsay Castell,United States,Arlington,Virginia,22204,South,Existing Customer,50,M,1,Unknown,Married,$80K - $120K,Blue,45,5,2,2,33951,0,33951,0.822,44,33,11,Increase,0.467,0
HE-14800,Harold Engle,United States,Chicago,Illinois,60623,Central,Attrited Customer,43,M,3,Doctorate,Single,$60K - $80K,Blue,35,3,3,2,3312,0,3312,0.698,19,8,11,Increase,0.462,0
BD-11560,Brendan Dodson,United States,Fresno,California,93727,West,Existing Customer,39,F,1,High School,Single,$40K - $60K,Blue,20,3,2,2,9956,1117,8839,0.515,39,8,31,Increase,0.696,0.112
